vpID,scenID,choice,locPos,note,prozent,anzahl,photoID,sex,
haan03,33,1,1,1.8,85,13,16,f,
haan03,33,,2,2.2,78,12,,m,
haan03,33,,3,2.1,77,11,,f,
haan03,33,,4,1.7,87,7,40,m,
haan03,22,,1,1.8,85,99,29,m,
haan03,22,,2,1.1,96,8,11,f,
haan03,22,3,3,1.7,83,104,14,f,
haan03,22,,4,1.3,97,10,37,m,
haan03,20,1,1,1.2,97,14,25,m,
haan03,20,,2,2.3,70,35,19,f,
haan03,20,,3,1.1,96,11,22,f,
haan03,20,,4,1.9,74,39,23,f,
haan03,38,,1,1.7,93,27,,m,
haan03,38,,2,1.2,95,47,35,m,
haan03,38,3,3,1.0,96,38,24,f,
haan03,38,,4,1.4,90,39,,f,
haan03,41,1,1,1.0,99,87,27,m,
haan03,41,,2,1.5,82,85,,f,
haan03,41,,3,1.3,100,93,30,m,
haan03,41,,4,1.7,87,80,,m,
haan03,16,,1,1.9,68,92,39,m,
haan03,16,2,2,1.4,89,12,35,m,
haan03,16,,3,2.3,66,81,28,m,
haan03,16,,4,1.5,92,6,19,f,
haan03,40,,1,2.0,70,75,,f,
haan03,40,,2,2.2,69,107,,m,
haan03,40,,3,1.1,99,81,21,f,
haan03,40,4,4,1.0,99,87,29,m,
haan03,8,1,1,1.1,98,44,,f,
haan03,8,,2,2.2,71,76,,f,
haan03,8,,3,2.3,72,70,,f,
haan03,8,,4,1.2,95,49,,m,
haan03,39,,1,2.2,77,119,,f,
haan03,39,2,2,1.8,88,116,21,f,
haan03,39,,3,1.8,83,82,28,m,
haan03,39,,4,2.0,78,105,,m,
haan03,25,,1,1.1,95,6,23,f,
haan03,25,2,2,1.1,99,98,,f,
haan03,25,,3,1.0,97,87,,f,
haan03,25,,4,1.3,97,9,26,m,
haan03,34,1,1,1.0,95,13,17,f,
haan03,34,,2,1.2,100,7,34,m,
haan03,34,,3,1.9,67,8,,f,
haan03,34,,4,1.9,75,8,,m,
haan03,35,,1,1.5,94,11,,m,
haan03,35,2,2,1.3,98,11,21,f,
haan03,35,,3,1.2,98,7,38,m,
haan03,35,,4,1.7,93,10,,m,
haan03,13,,1,1.7,85,113,,f,
haan03,13,2,2,1.6,92,108,,m,
haan03,13,,3,1.3,100,14,,f,
haan03,13,,4,1.2,99,13,,m,
haan03,26,1,1,1.2,96,42,,f,
haan03,26,,2,1.3,98,15,39,m,
haan03,26,,3,1.2,96,8,31,m,
haan03,26,,4,1.2,97,24,,f,
helm24,17,,1,2.1,67,117,17,f,
helm24,17,,2,1.1,96,40,33,m,
helm24,17,3,3,1.2,96,49,31,m,
helm24,17,,4,2.0,76,110,41,m,
helm24,18,,1,1.2,100,6,30,m,
helm24,18,,2,1.3,96,10,22,f,
helm24,18,,3,2.0,79,112,25,m,
helm24,18,4,4,1.9,76,116,39,m,
helm24,30,,1,1.9,66,38,18,f,
helm24,30,,2,2.2,73,109,,f,
helm24,30,3,3,2.0,74,26,32,m,
helm24,30,,4,2.1,66,71,,f,
helm24,6,,1,2.1,70,73,,f,
helm24,6,2,2,1.4,88,26,,f,
helm24,6,,3,2.1,76,75,,f,
helm24,6,,4,1.5,84,28,,f,
helm24,28,,1,1.6,83,13,20,f,
helm24,28,,2,1.5,93,14,40,m,
helm24,28,3,3,1.7,86,112,,m,
helm24,28,,4,1.8,87,70,,f,
helm24,33,1,1,1.7,81,14,23,f,
helm24,33,,2,2.2,73,10,,m,
helm24,33,,3,2.4,66,13,,f,
helm24,33,,4,1.8,90,6,37,m,
helm24,40,,1,1.3,97,73,15,f,
helm24,40,,2,2.4,77,112,,f,
helm24,40,3,3,1.2,97,73,37,m,
helm24,40,,4,2.1,75,86,,f,
helm24,22,,1,1.0,100,7,21,f,
helm24,22,,2,1.1,96,12,20,f,
helm24,22,,3,1.5,82,94,33,m,
helm24,22,4,4,1.6,92,108,17,f,
helm24,35,1,1,1.0,100,12,19,f,
helm24,35,,2,1.6,81,10,,m,
helm24,35,,3,1.8,87,7,,m,
helm24,35,,4,1.1,98,9,24,f,
helm24,31,,1,2.0,75,7,16,f,
helm24,31,,2,2.0,70,8,27,m,
helm24,31,,3,2.4,67,82,,f,
helm24,31,4,4,2.1,67,93,,m,
helm24,41,,1,1.5,82,74,,f,
helm24,41,,2,1.0,95,74,22,f,
helm24,41,,3,1.5,92,97,,m,
helm24,41,4,4,1.0,96,87,16,f,
helm24,20,,1,1.1,95,6,21,f,
helm24,20,2,2,1.3,99,12,19,f,
helm24,20,,3,2.4,72,23,40,m,
helm24,20,,4,2.4,78,46,22,f,
helm24,34,,1,2.2,70,7,,m,
helm24,34,,2,1.2,95,5,31,m,
helm24,34,,3,2.1,67,11,,f,
helm24,34,4,4,1.1,98,11,25,m,
helm24,27,1,1,1.4,94,86,,f,
helm24,27,,2,1.7,92,21,14,f,
helm24,27,,3,1.4,82,28,22,f,
helm24,27,,4,1.5,89,107,,m,
helm24,13,,1,1.4,90,71,,f,
helm24,13,2,2,1.7,94,108,,f,
helm24,13,,3,1.3,96,6,,m,
helm24,13,,4,1.1,97,9,,m,
helm24,39,,1,2.0,74,115,,m,
helm24,39,2,2,1.5,87,88,28,m,
helm24,39,,3,1.6,83,92,11,f,
helm24,39,,4,2.4,78,71,,m,
helm24,16,,1,1.5,90,6,22,f,
helm24,16,,2,1.9,70,74,33,m,
helm24,16,3,3,2.0,73,95,27,m,
helm24,16,,4,1.5,93,7,36,m,
helm24,8,,1,2.4,68,74,,m,
helm24,8,2,2,1.3,96,45,,f,
helm24,8,,3,1.0,100,34,,f,
helm24,8,,4,2.3,66,70,,m,
helm24,15,,1,1.7,80,27,18,f,
helm24,15,2,2,1.8,83,32,34,m,
helm24,15,,3,2.4,75,88,14,f,
helm24,15,,4,2.3,78,99,20,f,
helm24,14,,1,1.1,96,6,,m,
helm24,14,,2,1.8,87,36,,f,
helm24,14,3,3,1.7,84,44,,m,
helm24,14,,4,1.0,99,11,,m,
helm24,11,,1,1.3,99,8,,f,
helm24,11,2,2,2.1,79,31,,f,
helm24,11,,3,1.3,97,14,,m,
helm24,11,,4,2.4,74,44,,f,
helm24,24,,1,1.3,95,43,16,f,
helm24,24,,2,1.0,97,73,,m,
helm24,24,,3,1.3,95,22,38,m,
helm24,24,4,4,1.1,99,90,,f,
helm24,32,,1,2.0,66,21,,f,
helm24,32,,2,2.4,68,39,,f,
helm24,32,,3,2.2,74,14,11,f,
helm24,32,4,4,2.2,79,41,,f,
helm24,12,,1,1.1,96,36,,m,
helm24,12,,2,1.1,96,37,,f,
helm24,12,3,3,1.7,88,111,,m,
helm24,12,,4,1.7,84,92,,m,
helm24,38,,1,1.3,97,33,41,m,
helm24,38,2,2,1.0,99,35,30,m,
helm24,38,,3,1.7,80,49,,f,
helm24,38,,4,1.5,93,26,,f,
helm24,7,,1,2.3,69,94,,f,
helm24,7,2,2,1.9,69,110,,f,
helm24,7,,3,1.8,89,12,,f,
helm24,7,,4,1.6,85,8,,f,
helm24,23,1,1,1.4,83,41,27,m,
helm24,23,,2,1.3,98,10,19,f,
helm24,23,,3,1.5,84,46,26,m,
helm24,23,,4,1.3,100,10,37,m,
helm24,37,,1,1.3,98,35,25,m,
helm24,37,2,2,1.0,98,23,26,m,
helm24,37,,3,2.4,66,50,,f,
helm24,37,,4,2.3,66,36,,f,
helm24,9,1,1,1.9,69,102,,m,
helm24,9,,2,2.2,71,91,,m,
helm24,9,,3,1.1,99,5,,f,
helm24,9,,4,1.2,97,8,,m,
helm24,10,,1,1.8,88,5,,f,
helm24,10,2,2,2.4,76,41,,f,
helm24,10,,3,1.5,92,8,,f,
helm24,10,,4,2.4,72,37,,f,
helm24,29,,1,1.4,80,47,,f,
helm24,29,,2,1.7,94,14,21,f,
helm24,29,,3,1.5,91,10,23,f,
helm24,29,4,4,1.5,92,44,,f,
helm24,26,1,1,1.0,97,29,,m,
helm24,26,,2,1.1,96,36,,f,
helm24,26,,3,1.3,97,10,27,m,
helm24,26,,4,1.1,99,13,32,m,
helm24,21,1,1,1.3,99,23,23,f,
helm24,21,,2,1.8,91,88,11,f,
helm24,21,,3,1.2,95,29,20,f,
helm24,21,,4,1.7,89,98,34,m,
helm24,36,,1,2.2,66,24,,m,
helm24,36,,2,1.8,94,48,16,f,
helm24,36,,3,2.3,72,31,,m,
helm24,36,4,4,1.4,93,44,20,f,
helm24,25,,1,1.0,100,13,28,m,
helm24,25,,2,1.3,100,13,33,m,
helm24,25,3,3,1.2,100,74,,f,
helm24,25,,4,1.1,99,88,,m,
helm24,19,1,1,1.6,86,13,40,m,
helm24,19,,2,2.1,68,49,12,f,
helm24,19,,3,1.4,91,9,15,f,
helm24,19,,4,2.1,74,39,16,f,
Henk15,28,1,1,1.7,91,98,,m,
Henk15,28,,2,1.7,83,117,,m,
Henk15,28,,3,1.5,86,10,26,m,
Henk15,28,,4,1.4,93,10,34,m,
Henk15,27,1,1,1.8,87,106,,m,
Henk15,27,,2,1.8,87,93,,f,
Henk15,27,,3,1.4,93,47,32,m,
Henk15,27,,4,1.6,92,25,36,m,
Henk15,15,,1,1.6,82,22,16,f,
Henk15,15,,2,1.9,68,93,36,m,
Henk15,15,,3,1.5,87,47,21,f,
Henk15,15,4,4,1.9,78,81,39,m,
Henk15,36,,1,2.4,71,27,,f,
Henk15,36,,2,1.8,94,29,23,f,
Henk15,36,3,3,1.5,89,47,38,m,
Henk15,36,,4,2.1,72,37,,m,
Henk15,32,1,1,2.3,73,8,35,m,
Henk15,32,,2,1.9,70,48,,f,
Henk15,32,,3,2.0,71,48,,m,
Henk15,32,,4,2.1,67,49,,f,
Henk15,26,,1,1.0,98,23,,m,
Henk15,26,2,2,1.3,97,42,,f,
Henk15,26,,3,1.3,100,15,23,f,
Henk15,26,,4,1.2,98,7,11,f,
Henk15,18,,1,1.1,98,6,13,f,
Henk15,18,,2,2.0,74,74,33,m,
Henk15,18,3,3,1.3,99,8,14,f,
Henk15,18,,4,2.2,68,77,19,f,
Henk15,37,,1,1.1,97,32,18,f,
Henk15,37,,2,2.0,68,41,,f,
Henk15,37,3,3,1.0,98,43,14,f,
Henk15,37,,4,1.9,66,27,,m,
Henk15,38,,1,1.5,87,42,,f,
Henk15,38,,2,1.0,98,25,22,f,
Henk15,38,3,3,1.3,99,49,34,m,
Henk15,38,,4,1.8,89,20,,m,
Henk15,17,,1,2.1,69,72,21,f,
Henk15,17,2,2,1.1,97,47,20,f,
Henk15,17,,3,1.0,99,21,38,m,
Henk15,17,,4,2.3,68,80,15,f,
Henk15,23,,1,1.1,96,10,38,m,
Henk15,23,,2,1.6,89,49,36,m,
Henk15,23,,3,1.5,85,34,20,f,
Henk15,23,4,4,1.1,97,8,15,f,
Henk15,31,,1,2.2,75,15,18,f,
Henk15,31,,2,2.3,69,73,,f,
Henk15,31,,3,2.1,71,15,27,m,
Henk15,31,4,4,2.1,70,116,,m,
Henk15,16,,1,1.6,87,12,24,f,
Henk15,16,,2,1.8,91,14,31,m,
Henk15,16,,3,2.4,69,103,33,m,
Henk15,16,4,4,2.1,73,85,23,f,
Henk15,30,,1,2.0,67,50,23,f,
Henk15,30,2,2,2.3,78,74,,f,
Henk15,30,,3,2.2,69,93,,f,
Henk15,30,,4,2.3,76,50,17,f,
Henk15,20,,1,1.2,97,5,12,f,
Henk15,20,,2,2.2,73,38,38,m,
Henk15,20,,3,2.1,78,30,19,f,
Henk15,20,4,4,1.3,100,6,30,m,
Henk15,40,,1,1.2,99,96,21,f,
Henk15,40,2,2,1.0,100,112,31,m,
Henk15,40,,3,2.1,77,102,,f,
Henk15,40,,4,2.4,71,95,,f,
Henk15,39,,1,2.1,70,96,,f,
Henk15,39,,2,1.4,92,95,21,f,
Henk15,39,3,3,1.6,91,103,37,m,
Henk15,39,,4,1.9,73,117,,f,
Henk15,6,,1,1.4,89,48,,f,
Henk15,6,,2,2.1,71,115,,m,
Henk15,6,3,3,2.4,79,89,,f,
Henk15,6,,4,1.4,86,47,,f,
Henk15,35,,1,1.7,93,11,,f,
Henk15,35,,2,1.3,97,7,18,f,
Henk15,35,,3,1.8,90,5,,f,
Henk15,35,4,4,1.0,95,7,28,m,
Henk15,21,,1,1.4,82,108,26,m,
Henk15,21,,2,1.0,97,47,23,f,
Henk15,21,,3,1.0,100,22,19,f,
Henk15,21,4,4,1.5,88,109,22,f,
Henk15,25,,1,1.0,100,90,,f,
Henk15,25,,2,1.3,99,6,21,f,
Henk15,25,,3,1.2,100,15,31,m,
Henk15,25,4,4,1.1,97,112,,f,
Henk15,19,1,1,1.7,93,6,34,m,
Henk15,19,,2,2.2,67,22,30,m,
Henk15,19,,3,2.2,66,33,33,m,
Henk15,19,,4,1.4,90,15,15,f,
Henk15,11,,1,2.1,73,42,,f,
Henk15,11,,2,1.2,97,7,,m,
Henk15,11,3,3,2.4,76,36,,m,
Henk15,11,,4,1.0,100,7,,m,
Henk15,29,,1,1.7,85,10,33,m,
Henk15,29,,2,1.8,92,20,,f,
Henk15,29,,3,1.7,92,9,23,f,
Henk15,29,4,4,1.6,80,42,,m,
Henk15,12,,1,1.3,98,24,,m,
Henk15,12,,2,1.0,99,26,,m,
Henk15,12,3,3,1.6,94,80,,m,
Henk15,12,,4,1.5,80,108,,f,
Henk15,9,,1,1.1,98,13,,f,
Henk15,9,,2,1.2,96,11,,f,
Henk15,9,3,3,2.3,75,102,,m,
Henk15,9,,4,1.9,66,102,,f,
Henk15,22,,1,1.8,88,100,23,f,
Henk15,22,2,2,1.4,90,119,21,f,
Henk15,22,,3,1.2,95,5,11,f,
Henk15,22,,4,1.0,97,10,41,m,
Henk15,14,1,1,1.6,92,28,,f,
Henk15,14,,2,1.6,80,34,,m,
Henk15,14,,3,1.2,98,12,,f,
Henk15,14,,4,1.3,96,11,,f,
Henk15,10,,1,1.7,82,13,,f,
Henk15,10,,2,2.2,76,30,,m,
Henk15,10,3,3,2.1,74,41,,f,
Henk15,10,,4,1.4,86,13,,f,
Henk15,34,,1,1.3,95,6,35,m,
Henk15,34,2,2,1.3,100,15,16,f,
Henk15,34,,3,2.2,67,12,,f,
Henk15,34,,4,2.4,74,5,,f,
Henk15,13,,1,1.7,92,89,,f,
Henk15,13,,2,1.0,98,13,,f,
Henk15,13,3,3,1.7,92,82,,f,
Henk15,13,,4,1.1,99,12,,m,
Henk15,33,,1,2.2,71,13,,m,
Henk15,33,,2,1.8,86,7,16,f,
Henk15,33,3,3,1.7,85,14,13,f,
Henk15,33,,4,2.3,68,6,,m,
Henk15,8,1,1,2.1,70,96,,m,
Henk15,8,,2,1.9,67,72,,f,
Henk15,8,,3,1.2,100,29,,f,
Henk15,8,,4,1.2,98,36,,m,
Henk15,7,,1,1.7,80,10,,f,
Henk15,7,2,2,2.4,79,120,,f,
Henk15,7,,3,1.4,84,15,,f,
Henk15,7,,4,1.9,78,97,,m,
Henk15,24,,1,1.0,100,49,12,f,
Henk15,24,,2,1.2,96,47,19,f,
Henk15,24,3,3,1.1,95,75,,f,
Henk15,24,,4,1.2,97,75,,f,
Henk15,41,1,1,1.2,99,109,12,f,
Henk15,41,,2,1.1,95,104,38,m,
Henk15,41,,3,1.6,82,107,,m,
Henk15,41,,4,1.6,91,106,,m,
hest06,27,,1,1.8,80,40,19,f,
hest06,27,,2,1.6,83,42,16,f,
hest06,27,3,3,1.4,87,107,,m,
hest06,27,,4,1.6,81,105,,f,
hest06,28,1,1,1.5,82,80,,m,
hest06,28,,2,1.6,93,10,34,m,
hest06,28,,3,1.6,92,119,,m,
hest06,28,,4,1.6,85,9,32,m,
hest06,40,1,1,1.2,100,112,22,f,
hest06,40,,2,2.3,72,101,,f,
hest06,40,,3,1.1,99,112,23,f,
hest06,40,,4,2.2,68,115,,m,
hest06,33,1,1,1.6,87,8,38,m,
hest06,33,,2,2.1,69,5,,f,
hest06,33,,3,1.8,94,7,39,m,
hest06,33,,4,2.2,73,6,,f,
hest06,29,1,1,1.8,92,46,,f,
hest06,29,,2,1.5,80,14,34,m,
hest06,29,,3,1.6,84,13,12,f,
hest06,29,,4,1.7,91,46,,f,
hest06,41,,1,1.4,93,110,,m,
hest06,41,,2,1.1,96,111,17,f,
hest06,41,3,3,1.2,95,71,33,m,
hest06,41,,4,1.7,94,105,,m,
hest06,37,1,1,1.2,96,36,33,m,
hest06,37,,2,2.3,67,31,,f,
hest06,37,,3,2.1,79,43,,m,
hest06,37,,4,1.2,95,38,39,m,
hest06,24,,1,1.0,99,116,,f,
hest06,24,2,2,1.2,99,31,26,m,
hest06,24,,3,1.1,98,115,,m,
hest06,24,,4,1.2,99,37,14,f,
hest06,10,,1,1.5,94,14,,m,
hest06,10,2,2,2.3,70,49,,f,
hest06,10,,3,2.2,73,41,,f,
hest06,10,,4,1.8,87,8,,m,
hest06,25,,1,1.1,100,72,,m,
hest06,25,2,2,1.2,98,72,,m,
hest06,25,,3,1.1,98,8,22,f,
hest06,25,,4,1.2,100,5,40,m,
hest06,32,,1,2.2,77,25,,m,
hest06,32,2,2,1.9,77,50,,f,
hest06,32,,3,2.0,67,42,,f,
hest06,32,,4,2.1,72,9,17,f,
hest06,16,,1,1.7,89,15,15,f,
hest06,16,,2,2.0,67,115,32,m,
hest06,16,,3,2.3,75,74,25,m,
hest06,16,4,4,1.8,85,11,27,m,
hest06,34,,1,1.1,95,10,22,f,
hest06,34,2,2,1.1,97,13,39,m,
hest06,34,,3,2.3,78,8,,m,
hest06,34,,4,2.2,66,15,,f,
hest06,17,,1,2.4,73,109,32,m,
hest06,17,2,2,2.0,74,94,33,m,
hest06,17,,3,1.1,95,32,16,f,
hest06,17,,4,1.3,96,34,18,f,
hest06,31,,1,2.1,77,84,,m,
hest06,31,2,2,2.0,78,72,,m,
hest06,31,,3,2.0,76,5,23,f,
hest06,31,,4,2.2,77,10,27,m,
hest06,20,,1,2.3,74,22,38,m,
hest06,20,,2,1.1,97,5,36,m,
hest06,20,,3,1.3,100,15,28,m,
hest06,20,4,4,1.9,71,33,27,m,
hest06,36,,1,1.9,66,34,,f,
hest06,36,2,2,1.5,90,23,26,m,
hest06,36,,3,1.5,90,29,23,f,
hest06,36,,4,2.4,68,43,,m,
hest06,26,,1,1.1,98,33,,f,
hest06,26,2,2,1.3,97,11,13,f,
hest06,26,,3,1.1,95,8,20,f,
hest06,26,,4,1.0,95,39,,m,
hest06,21,,1,1.3,100,43,21,f,
hest06,21,2,2,1.8,83,75,27,m,
hest06,21,,3,1.1,96,38,22,f,
hest06,21,,4,1.7,81,71,30,m,
hest06,30,1,1,2.0,67,40,39,m,
hest06,30,,2,2.2,76,102,,f,
hest06,30,,3,2.3,78,101,,m,
hest06,30,,4,2.2,79,30,36,m,
hest06,38,,1,1.5,90,36,,m,
hest06,38,2,2,1.1,99,23,28,m,
hest06,38,,3,1.7,84,43,,f,
hest06,38,,4,1.1,95,37,20,f,
hest06,7,,1,1.6,86,6,,f,
hest06,7,,2,2.4,79,110,,m,
hest06,7,,3,1.5,91,10,,f,
hest06,7,4,4,2.0,68,107,,f,
hest06,8,,1,2.4,72,73,,f,
hest06,8,2,2,1.1,100,25,,m,
hest06,8,,3,2.3,76,114,,f,
hest06,8,,4,1.3,98,48,,m,
hest06,6,,1,2.0,79,78,,m,
hest06,6,2,2,1.6,84,35,,m,
hest06,6,,3,1.5,92,21,,f,
hest06,6,,4,2.1,69,93,,f,
hest06,12,,1,1.6,88,107,,f,
hest06,12,2,2,1.2,95,32,,f,
hest06,12,,3,1.7,89,107,,f,
hest06,12,,4,1.2,97,28,,f,
hest06,22,1,1,1.5,88,89,18,f,
hest06,22,,2,1.1,95,7,29,m,
hest06,22,,3,1.0,97,14,26,m,
hest06,22,,4,1.8,83,103,17,f,
hest06,18,1,1,1.9,74,81,18,f,
hest06,18,,2,1.2,99,8,11,f,
hest06,18,,3,1.1,98,14,38,m,
hest06,18,,4,2.1,70,112,35,m,
hest06,35,1,1,1.5,81,10,,f,
hest06,35,,2,1.2,100,7,29,m,
hest06,35,,3,1.7,80,7,,f,
hest06,35,,4,1.1,96,12,15,f,
hest06,19,,1,2.0,74,34,17,f,
hest06,19,,2,1.5,85,5,23,f,
hest06,19,3,3,2.2,73,20,19,f,
hest06,19,,4,1.7,88,13,29,m,
hest06,9,,1,1.2,96,9,,f,
hest06,9,2,2,1.9,73,100,,m,
hest06,9,,3,1.2,100,6,,f,
hest06,9,,4,2.3,71,100,,m,
hest06,15,,1,2.0,73,103,36,m,
hest06,15,2,2,2.2,73,90,32,m,
hest06,15,,3,1.7,80,32,20,f,
hest06,15,,4,1.4,89,39,25,m,
hest06,23,,1,1.4,90,48,20,f,
hest06,23,2,2,1.8,85,41,27,m,
hest06,23,,3,1.1,98,15,15,f,
hest06,23,,4,1.3,99,14,25,m,
hest06,39,,1,1.5,90,120,20,f,
hest06,39,,2,2.2,70,86,,m,
hest06,39,,3,2.3,70,108,,f,
hest06,39,4,4,1.5,80,117,26,m,
hest06,11,,1,2.3,78,38,,m,
hest06,11,,2,1.2,98,9,,m,
hest06,11,,3,1.2,98,10,,f,
hest06,11,4,4,2.1,70,24,,m,
hest06,14,,1,1.1,96,6,,f,
hest06,14,2,2,1.8,89,24,,f,
hest06,14,,3,1.3,100,6,,m,
hest06,14,,4,1.7,84,38,,m,
hest06,13,,1,1.3,95,14,,f,
hest06,13,2,2,1.4,88,96,,f,
hest06,13,,3,1.0,97,8,,f,
hest06,13,,4,1.8,94,112,,f,
irrk01,16,1,1,1.9,79,85,12,f,
irrk01,16,,2,1.8,93,5,30,m,
irrk01,16,,3,2.3,75,73,22,f,
irrk01,16,,4,1.7,84,9,11,f,
irrk01,11,,1,2.2,69,38,,m,
irrk01,11,,2,1.2,97,9,,f,
irrk01,11,3,3,1.1,97,10,,f,
irrk01,11,,4,2.0,66,39,,f,
irrk01,8,,1,1.2,97,23,,f,
irrk01,8,,2,2.3,73,93,,f,
irrk01,8,,3,2.3,66,88,,f,
irrk01,8,4,4,1.1,97,43,,m,
irrk01,29,,1,1.5,88,14,25,m,
irrk01,29,2,2,1.5,87,22,,f,
irrk01,29,,3,1.7,82,13,40,m,
irrk01,29,,4,1.4,82,22,,m,
irrk01,10,,1,1.8,89,10,,m,
irrk01,10,,2,2.3,72,44,,f,
irrk01,10,3,3,1.6,83,9,,m,
irrk01,10,,4,2.2,68,26,,m,
irrk01,17,,1,2.3,66,98,17,f,
irrk01,17,2,2,2.1,70,113,19,f,
irrk01,17,,3,1.2,98,22,27,m,
irrk01,17,,4,1.0,99,31,30,m,
irrk01,21,1,1,1.6,90,117,34,m,
irrk01,21,,2,1.0,95,39,39,m,
irrk01,21,,3,1.8,92,101,18,f,
irrk01,21,,4,1.1,96,47,16,f,
irrk01,39,,1,1.9,79,101,,m,
irrk01,39,,2,1.7,83,75,23,f,
irrk01,39,,3,2.2,76,99,,m,
irrk01,39,4,4,1.7,89,101,19,f,
irrk01,9,,1,2.2,79,81,,m,
irrk01,9,,2,1.3,99,10,,f,
irrk01,9,3,3,1.9,78,109,,m,
irrk01,9,,4,1.2,96,6,,m,
irrk01,25,,1,1.3,95,10,41,m,
irrk01,25,,2,1.1,100,5,26,m,
irrk01,25,,3,1.3,96,115,,f,
irrk01,25,4,4,1.1,96,104,,f,
irrk01,18,,1,1.2,97,13,38,m,
irrk01,18,,2,1.0,95,15,37,m,
irrk01,18,3,3,2.1,71,89,29,m,
irrk01,18,,4,2.4,67,88,11,f,
irrk01,28,,1,1.8,93,101,,m,
irrk01,28,,2,1.8,89,12,32,m,
irrk01,28,3,3,1.6,81,107,,m,
irrk01,28,,4,1.8,83,5,23,f,
irrk01,40,1,1,1.0,100,101,38,m,
irrk01,40,,2,1.9,75,99,,m,
irrk01,40,,3,1.1,100,84,33,m,
irrk01,40,,4,1.9,68,112,,m,
irrk01,32,,1,2.3,71,33,,f,
irrk01,32,,2,2.3,71,42,,m,
irrk01,32,,3,2.0,74,8,40,m,
irrk01,32,4,4,2.1,76,42,,f,
irrk01,26,,1,1.3,96,15,14,f,
irrk01,26,2,2,1.2,95,42,,m,
irrk01,26,,3,1.3,100,11,16,f,
irrk01,26,,4,1.3,96,43,,f,
irrk01,23,,1,1.7,90,30,32,m,
irrk01,23,,2,1.3,96,15,41,m,
irrk01,23,,3,1.3,95,14,29,m,
irrk01,23,4,4,1.6,81,32,28,m,
irrk01,30,1,1,1.9,69,115,,f,
irrk01,30,,2,1.9,79,33,39,m,
irrk01,30,,3,2.4,77,50,33,m,
irrk01,30,,4,2.1,79,119,,f,
irrk01,7,,1,1.8,83,10,,m,
irrk01,7,2,2,2.3,71,99,,f,
irrk01,7,,3,2.1,69,85,,f,
irrk01,7,,4,1.7,88,13,,f,
irrk01,27,,1,1.6,87,27,17,f,
irrk01,27,,2,1.6,81,45,29,m,
irrk01,27,3,3,1.8,94,112,,f,
irrk01,27,,4,1.4,92,80,,f,
irrk01,15,,1,1.4,94,33,40,m,
irrk01,15,,2,2.0,75,118,14,f,
irrk01,15,,3,2.4,68,118,29,m,
irrk01,15,4,4,1.7,89,50,31,m,
irrk01,13,,1,1.3,96,7,,m,
irrk01,13,2,2,1.4,92,82,,f,
irrk01,13,,3,1.5,81,108,,m,
irrk01,13,,4,1.0,95,14,,f,
irrk01,38,,1,1.6,80,45,,m,
irrk01,38,2,2,1.0,100,45,12,f,
irrk01,38,,3,1.7,82,22,,f,
irrk01,38,,4,1.1,95,46,16,f,
irrk01,37,,1,1.9,78,21,,f,
irrk01,37,2,2,1.0,95,41,22,f,
irrk01,37,,3,1.9,76,50,,m,
irrk01,37,,4,1.3,97,33,19,f,
irrk01,35,,1,1.4,80,5,,m,
irrk01,35,,2,1.6,92,10,,m,
irrk01,35,,3,1.2,97,8,22,f,
irrk01,35,4,4,1.2,96,12,20,f,
irrk01,33,,1,1.4,81,7,18,f,
irrk01,33,,2,2.2,75,9,,f,
irrk01,33,3,3,1.7,83,15,33,m,
irrk01,33,,4,2.4,71,10,,m,
irrk01,14,,1,1.5,94,39,,m,
irrk01,14,,2,1.2,100,8,,m,
irrk01,14,,3,1.3,96,8,,m,
irrk01,14,4,4,1.7,94,47,,f,
irrk01,6,1,1,1.8,90,30,,f,
irrk01,6,,2,2.3,66,85,,m,
irrk01,6,,3,2.3,75,99,,f,
irrk01,6,,4,1.6,81,20,,m,
irrk01,12,,1,1.8,94,80,,m,
irrk01,12,,2,1.2,98,26,,f,
irrk01,12,3,3,1.5,83,106,,m,
irrk01,12,,4,1.1,95,40,,f,
irrk01,41,1,1,1.0,98,96,20,f,
irrk01,41,,2,1.7,93,92,,m,
irrk01,41,,3,1.0,97,76,17,f,
irrk01,41,,4,1.8,84,87,,f,
irrk01,24,,1,1.1,98,50,21,f,
irrk01,24,,2,1.1,95,31,31,m,
irrk01,24,3,3,1.2,97,84,,f,
irrk01,24,,4,1.0,97,90,,f,
irrk01,31,,1,2.0,77,13,19,f,
irrk01,31,,2,2.4,78,111,,f,
irrk01,31,3,3,2.1,73,88,,f,
irrk01,31,,4,2.4,78,11,13,f,
irrk01,19,,1,1.7,88,7,11,f,
irrk01,19,2,2,1.9,75,34,40,m,
irrk01,19,,3,2.4,67,42,32,m,
irrk01,19,,4,1.6,87,13,16,f,
irrk01,20,,1,1.0,100,7,36,m,
irrk01,20,2,2,2.1,67,36,35,m,
irrk01,20,,3,1.2,96,12,19,f,
irrk01,20,,4,2.2,78,30,38,m,
irrk01,36,,1,2.4,79,26,,m,
irrk01,36,2,2,1.6,91,50,32,m,
irrk01,36,,3,1.7,89,45,30,m,
irrk01,36,,4,2.0,73,43,,f,
irrk01,34,,1,2.1,70,9,,f,
irrk01,34,2,2,1.2,100,8,17,f,
irrk01,34,,3,1.0,99,11,27,m,
irrk01,34,,4,2.1,77,8,,m,
irrk01,22,1,1,1.7,87,95,12,f,
